"","Log2FC","Std.Error","df","t value","Pr(>|t|)","FDR","diffexpressed","delabel"
"NDUFA6",-0.162117886441294,0.263524475999724,56.9053371766416,-0.615191001998096,0.540881097132678,0.78670904967026,"NO",NA
"NDUFB3",0.118021102540526,0.216096882440649,55.6364131123217,0.546149029118643,0.587146981929406,0.816699241937349,"NO",NA
"NDUFB5",-0.439004176725925,0.245288816228478,34.0957452795926,-1.78974395765768,0.082380573760424,0.33428064732218,"NO",NA
"NDUFB6",0.12016577623918,0.277596793009626,56.97812874605,0.432878834572894,0.666737002994475,0.859639594503135,"NO",NA
"NDUFC1",-0.479010677542792,0.316879704449871,31.1239702052169,-1.51164833473445,0.140711335246132,0.440547089036319,"NO",NA
"NDUFS4",-0.0158471370842945,0.255274112915354,56.9999999991633,-0.0620789037451254,0.950717170142405,0.985022839925064,"NO",NA
"NDUFS8",-0.135489692951993,0.284748909641777,56.5250616108855,-0.475821639220472,0.636035335880322,0.846236498961512,"NO",NA
"NFIX",-0.438056145788467,0.384578684560972,48.7158881130687,-1.13905466780756,0.260250563018541,0.583434056783381,"NO",NA
"NFYA",-0.168457268522932,0.115535654852443,53.5261570324841,-1.45805438795563,0.150668414324171,0.453026371674676,"NO",NA
"NME3",-0.634504007194933,0.270487649443209,43.7530141998256,-2.34577811039077,0.0235853674271704,0.168655891141597,"NO",NA
"NRAS",0.051467223161126,0.308336161826413,56.9467028421578,0.166919192534092,0.868024932728514,0.949119838019037,"NO",NA
"TBC1D25",0.455343694812765,0.269233795195349,40.1025391413653,1.69125757218695,0.0985462063760843,0.367052797236279,"NO",NA
"OAZ2",-0.0746756366737433,0.209548769795008,56.9999999986943,-0.356363994629008,0.722883730735831,0.887050383135861,"NO",NA
"OSBP",0.0944556431459957,0.241617051241655,36.739074995699,0.39093119736622,0.698106017975588,0.874342108837419,"NO",NA
"PEBP1",-0.256183841089325,0.184005082120503,54.2842850426238,-1.39226502951453,0.169519678175933,0.484759037957168,"NO",NA
"PABPC1",0.23320757068987,0.191661364818879,49.4786774737524,1.21676880945856,0.229464502153389,0.548701967754689,"NO",NA
"PCSK6",-0.25202482215789,0.272351053125766,56.9999999989708,-0.92536753306223,0.358676089165464,0.663242083205392,"NO",NA
"PAFAH1B2",0.230454798026748,0.22809678829553,56.9999999988775,1.01033775946097,0.316603261220111,0.631661328254206,"NO",NA
"PRDX1",-0.428550260306167,0.268663997058017,53.5974434186957,-1.59511607434927,0.116566683344839,0.39876681959072,"NO",NA
"PAK1",0.187649580224752,0.257257124868964,33.3007333902105,0.72942423002019,0.47084199972656,0.743024378446966,"NO",NA
"PAK2",0.0406421897774579,0.231473582737105,56.9999999998155,0.175580251089029,0.861245987607447,0.946040101634527,"NO",NA
"PBX1",-1.30119718223066,0.318267132473544,38.8807954268452,-4.08838063835832,0.000210873128498556,0.0087528323563908,"DOWN","PBX1"
"PBX2",0.0607474624824641,0.246092536951821,34.648385586933,0.246848048441051,0.806482582088068,0.926192938646724,"NO",NA
"PCOLCE",0.690129776185756,0.374510488733681,44.1238048585742,1.84275153018883,0.0720901288573567,0.31056975489783,"NO",NA
"CDK17",0.427069468989827,0.246148285266908,56.9999999989434,1.73500891353657,0.0881437315721506,0.347024320473606,"NO",NA
"PDE6D",3.61080064670962e-05,0.273824416360778,31.3067426610882,0.000131865547079344,0.999895623211206,0.999895623211206,"NO",NA
"PDE7A",-0.186656344329541,0.215388518608992,55.7992579428469,-0.866603036851701,0.389870803379582,0.686628779079631,"NO",NA
"PDK4",-0.193371099948813,0.431349462335979,55.4450305365905,-0.448293360333889,0.655688490806605,0.853673694185689,"NO",NA
"SERPINF1",1.73461477269958,0.354120841408797,31.3020959460142,4.89836962376676,2.80930228429198e-05,0.00296003215685303,"UP","SERPINF1"
"PFDN1",-0.120480236139372,0.233890959561779,39.80913664431,-0.515112838756595,0.609322831284355,0.830880983724983,"NO",NA
"PFDN4",-0.210214578937647,0.313616573942337,53.8025271397263,-0.670291675899432,0.505538916092987,0.764214908192901,"NO",NA
"PFKP",0.174478369986765,0.227680631975925,56.9999999988473,0.766329434667129,0.446642470316828,0.728897433578421,"NO",NA
"PFN2",-0.84840377268083,0.291801004882807,40.4891809696113,-2.90747378687597,0.00588703100102457,0.0707347431022229,"NO",NA
"PGD",-0.338279211766027,0.251794308127964,50.1251647407452,-1.34347441878674,0.185169198179842,0.506006003405163,"NO",NA
"PIK3C2A",-0.0976722384853422,0.282918404097971,56.4847735021997,-0.345231123428504,0.731202961343011,0.890478111846712,"NO",NA
"PIK3C2B",-0.213690033902535,0.289750462711314,39.0824815699568,-0.737496782241345,0.465225321162661,0.740204081535553,"NO",NA
"PIM1",1.0495206749062,0.352425839408189,56.9741328046603,2.9779901401912,0.00425595389328,0.05903385159818,"NO",NA
"PIP",-0.0407403266859379,0.445127372067746,53.6884914211311,-0.0915250987524924,0.92741600861455,0.973584131715848,"NO",NA
"PITX1",-1.30481904498556,0.318487546165816,34.2774077068652,-4.09692328850505,0.000242366160753574,0.00976414849094729,"DOWN","PITX1"
"PLCG1",0.0290136624139122,0.260344087927823,48.0321794315994,0.111443523242041,0.911729052381523,0.96714557204736,"NO",NA
"PLP2",0.64991107804995,0.281162266091563,52.1225529189888,2.31151600491903,0.0247904073213055,0.172368834661717,"NO",NA
"PNN",0.0576827241556716,0.181254881018566,39.4354314163388,0.318240942431576,0.751981453593112,0.899932049980038,"NO",NA
"SEPTIN5",-0.511132761494957,0.307787976186878,47.771799257437,-1.66066513652442,0.103331242259724,0.374535821675548,"NO",NA
"POLB",0.20678607570557,0.311113578657919,56.4570870378348,0.664664257335224,0.508971154943761,0.766591860431819,"NO",NA
"POLR2E",-0.156059833573503,0.18059884584916,57.0000000001868,-0.864124202121686,0.391141575418355,0.68670987990081,"NO",NA
"POLR2G",-0.130570898696875,0.311481436268477,56.9999999986619,-0.419193195784326,0.676650544454234,0.863360690291124,"NO",NA
"POU5F1",0.339223270397634,0.237085107059165,44.0557344559408,1.43080801069879,0.159540547914575,0.467445273809602,"NO",NA
"PPP1CA",-0.348371427877621,0.330402688532398,43.3256495073256,-1.05438436177695,0.297551637838152,0.615493448752457,"NO",NA
"PPP1CB",-1.00981798136055,0.204223086767748,56.720403517141,-4.94468082596834,7.13617853624814e-06,0.00113229064792924,"DOWN","PPP1CB"
"PPP1CC",0.270858074009893,0.167797087230364,37.5153056312434,1.61420009417708,0.114865019219253,0.395814742328484,"NO",NA
"PPP1R7",0.543821159888882,0.250314161281421,53.4530886430977,2.17255450952085,0.0342676661826348,0.206571369428896,"NO",NA
"PPP1R10",-0.180047873804296,0.244650609943041,34.0038157513974,-0.735938789795843,0.466814598086887,0.740497157764346,"NO",NA
"PPP2CA",-0.17127325429763,0.30974024632313,48.2298234988706,-0.552957700301409,0.582846461160511,0.81340187485951,"NO",NA
"PPP2R5C",0.32441544775131,0.219586545450372,56.9999999990786,1.47739219215792,0.145074868726073,0.44705579625993,"NO",NA
"PPP4C",-0.221455968212635,0.172928047581734,56.999999996106,-1.28062492643343,0.205512010400912,0.528638640838778,"NO",NA
"PPP6C",0.183280770665118,0.320344126205432,42.1609038607582,0.572137135261791,0.570267380952066,0.805282211401126,"NO",NA
"PRKACA",-0.169592700847843,0.222748128084651,47.4000339917083,-0.761365324620788,0.450210393105807,0.73186333237912,"NO",NA
"PRKAG1",0.340114537042791,0.330054723492718,56.5259947019682,1.03047922915212,0.307174271575759,0.624222538043036,"NO",NA
"PRKCI",-0.17246148640128,0.275921405931858,56.9999999986757,-0.625038444620971,0.534440150509071,0.782313006849907,"NO",NA
"PRKCSH",-0.217549946050419,0.247794559155734,49.943869926482,-0.877944805534221,0.384177735969257,0.682188958420512,"NO",NA
"MAPK6",-0.0413431179243961,0.191904546670246,26.2385784029422,-0.215435843713682,0.831093403468036,0.934920534345397,"NO",NA
"MAPK13",-0.466099424271851,0.321743839194306,53.9826765359997,-1.4486661980507,0.153214902324867,0.457758875511463,"NO",NA
"PRPS1",-0.0758153047363766,0.279038785580636,45.6525300866581,-0.271701672506268,0.787076369468151,0.916573941475338,"NO",NA
"PRPSAP1",-0.0162124557198879,0.282154023609542,56.9999999985589,-0.0574595942757971,0.954380050326206,0.985969773652756,"NO",NA
"CHMP1A",-0.0665433480042103,0.254304026316834,46.5415354239979,-0.261668479921371,0.794731628585214,0.92038355379801,"NO",NA
"HTRA1",0.248647438418287,0.354988694713651,56.9999999989296,0.700437625538628,0.48650338467122,0.751358372985521,"NO",NA
"PSMA2",0.303049524900366,0.250195052395698,56.9999999985464,1.21125306835035,0.230796363780394,0.549153131052468,"NO",NA
"PSMA4",-0.209085072252662,0.214712032219875,34.005330982339,-0.973792991901587,0.337035889877833,0.646688653001586,"NO",NA
"PSMA5",0.0989275975194052,0.243088056440167,51.5486868033055,0.406961983110655,0.685720827584178,0.86850640835413,"NO",NA
"PSMA6",0.185081448033725,0.308348005964561,29.4432578264482,0.600235592426682,0.552941538468897,0.793911606203115,"NO",NA
"PSMA7",-0.125854171379707,0.265598301626494,45.5011498894237,-0.473851566854873,0.637871666192654,0.846236498961512,"NO",NA
"PSMB1",-0.465601092074819,0.312903818071351,42.6462755472592,-1.48800067364038,0.144108369917614,0.445581127978898,"NO",NA
"PSMB2",0.0664408017266476,0.396353848661971,50.732263549608,0.167630015328327,0.867540798825927,0.949119838019037,"NO",NA
"PSMB6",-0.120779450704628,0.255360741031151,56.9999999993569,-0.47297579971345,0.638036681367039,0.846236498961512,"NO",NA
"PSMB7",0.00157949479629781,0.240388523029879,56.9999999993045,0.00657059154234867,0.994780406887692,0.999026360898805,"NO",NA
"PSMB9",1.28772286387709,0.258100324481669,35.9979219845151,4.9892338045803,1.55284418154171e-05,0.00202572220730168,"UP","PSMB9"
"PSMC2",-0.284244042607867,0.273756470261442,41.6297719698753,-1.0383098610835,0.305119248330371,0.622161652996689,"NO",NA
"PSMC5",-0.331031270918693,0.247668615601022,45.7995094293699,-1.3365894993008,0.187958915384271,0.508305477487869,"NO",NA
"PSMC6",-0.0523757123805714,0.21984973810161,39.9860499500459,-0.238234135882229,0.812916157445459,0.929215551908687,"NO",NA
"PSMD2",-0.333388934931594,0.26247451395684,29.6323614639073,-1.27017640648499,0.213905195876458,0.534178016502787,"NO",NA
"PSMD3",0.429752242103439,0.466800374567466,54.4871000416628,0.920633884455735,0.361299846155218,0.666245637715673,"NO",NA
"PSMD4",-0.244120075426727,0.291383004491501,46.6684998760488,-0.837797921168211,0.406414547249732,0.698696361588102,"NO",NA
"PSMD7",-0.0183609577229432,0.218243675280729,34.5666054185409,-0.0841305375714799,0.933438007520553,0.97609649071481,"NO",NA
"PSMD8",-0.200243183336597,0.23896180846396,49.8137285338508,-0.837971492698996,0.406049558499485,0.69848558080167,"NO",NA
"PSMD10",-0.509576087127998,0.270248416406157,52.0234857394294,-1.88558398936982,0.0649405306968714,0.294395457590559,"NO",NA
"PSME2",0.452498106419217,0.296061492326134,36.4572479397168,1.52839230412565,0.135045978391222,0.429435238308477,"NO",NA
"TWF1",-0.264448452722935,0.295396832347163,41.4274775107879,-0.895231173001016,0.375835769624797,0.675604109535107,"NO",NA
"PTMA",0.221671870200015,0.167964035072564,54.3926893496324,1.31975794761211,0.192443724885466,0.515346612242164,"NO",NA
"PTMS",0.132714583774907,0.224757679890351,49.9394652082847,0.590478527094834,0.557532695216451,0.796814985279376,"NO",NA
"PTPN1",0.205786745697764,0.311543799948104,25.4353392468072,0.660538729167594,0.514846469800158,0.769382765870317,"NO",NA
"PTPN2",0.430943699970611,0.226315463177858,56.9999999992782,1.90417258246264,0.0619394384314491,0.286368601471714,"NO",NA
"PTPN11",0.116649849049049,0.200223597401762,57.0000000007191,0.582597908352346,0.562461711337098,0.800033155871226,"NO",NA
"PTPN12",-0.0969329934546493,0.292542330320814,41.7399398040909,-0.331346897210905,0.742040361909244,0.895247956660061,"NO",NA
"PTPRA",0.256258511149507,0.269161746087953,44.077177133288,0.952061408703191,0.346257736782194,0.654405563072526,"NO",NA
"PTPRF",-1.02235295589167,0.327447512592518,46.1126841124599,-3.12218879843471,0.00309707684011665,0.0476654045140425,"DOWN","PTPRF"
"PTPRS",-0.641769809609937,0.276794133505742,56.0040083307405,-2.31858168914778,0.0240927534775464,0.169996376276735,"NO",NA
"PYGB",-0.855188710828422,0.350817104754336,46.4316777309403,-2.43770528642632,0.0186666061203947,0.143845759400341,"NO",NA
"RAB2A",-0.363199061958059,0.205714122507464,33.1402878321513,-1.76555239635957,0.0866841954752637,0.344660890427409,"NO",NA
"RAB5B",0.112898590994819,0.21730172806223,55.0818155394809,0.519547598638919,0.605460546696021,0.828294216066792,"NO",NA
"RAB6A",0.207988601369788,0.269651454392918,46.2050500773209,0.77132386264352,0.444441805813084,0.727981062496229,"NO",NA
"RAB13",-0.854503267898138,0.222834199112236,56.9999999986063,-3.83470432861047,0.000316532589298529,0.01171812200518,"NO",NA
"RAC2",1.44743575566438,0.278957835459932,56.9999999989998,5.18872593515044,2.92683463634997e-06,0.000628679548146247,"UP","RAC2"
"RAD23B",-0.212938173238143,0.175716311537984,56.4148232435364,-1.21182929105652,0.230628994871358,0.549153131052468,"NO",NA
"RAD51C",-0.272338314335708,0.208955354443478,57.000000000114,-1.30333254709381,0.197701353542735,0.521775393092797,"NO",NA
"RAF1",0.0602035112229698,0.226367929602511,56.9999999992308,0.265954242408294,0.791234089466671,0.918069880613533,"NO",NA
"RALB",0.134328853910313,0.305449164272692,44.9214643985515,0.439774828751503,0.662208806783134,0.858171827779031,"NO",NA
"RANBP1",-0.379143425494275,0.28156546128861,49.0174444422345,-1.34655516255115,0.184317223013655,0.505503763849248,"NO",NA
"RANGAP1",-0.164591112589289,0.242355303287295,56.9999999998726,-0.679131466721722,0.499803054007002,0.761095312091263,"NO",NA
"RARS1",-0.390189785421811,0.235490665455107,57.0000000002497,-1.65692251396774,0.103030108148169,0.374090101089341,"NO",NA
"RASA1",0.338752202133109,0.299310902259761,56.152603451128,1.13177368273448,0.262539789573064,0.58570461457745,"NO",NA
"RBBP7",-0.53113338386835,0.292720816039914,32.1782335726515,-1.81447083625214,0.0789383629890659,0.328151206993241,"NO",NA
"RCN1",-0.0717426279286122,0.240609860301748,56.9999999990486,-0.298169941325929,0.76665767199482,0.907373086786701,"NO",NA
"RCN2",-0.59665893678186,0.222838112784156,56.9999999995769,-2.6775443811077,0.00967076583793466,0.0959893587428334,"NO",NA
"NELFE",0.202757209440378,0.322326427897264,43.2360813862593,0.629043081459655,0.532630531238523,0.780289486806381,"NO",NA
"RFNG",-0.174719367437199,0.303501777463674,47.6973611026621,-0.575678234563588,0.567538966449903,0.803632947852156,"NO",NA
"RGS1",1.92346882639158,0.480773614469365,56.7094783080061,4.0007786794093,0.000184991254949149,0.0081208899317559,"UP","RGS1"
"RGS2",1.34285935082077,0.400088183052988,56.9788336519705,3.35640843119558,0.00141101794803582,0.0286339992219556,"UP","RGS2"
"RGS16",0.886199694930093,0.431300128855913,56.0044254289464,2.05471697233402,0.0445829540267666,0.236925320186862,"NO",NA
"RING1",-0.572215924586291,0.235908580669652,50.0930392447375,-2.42558334657431,0.0189287073507184,0.144846910020371,"NO",NA
"RNASE1",0.0310353199633707,0.376937486990748,44.1254104972097,0.0823354562347695,0.9347523244882,0.976646673451949,"NO",NA
"RNASEH1",-0.183576675376483,0.291090622949103,34.8021925906455,-0.630651284870077,0.532388369312092,0.780143320529808,"NO",NA
"RNF4",0.109925762705607,0.307758383234616,56.9999999994042,0.357182025556088,0.722274598619118,0.887050383135861,"NO",NA
"ROBO1",0.0352352804093792,0.319304327004671,54.9143513381513,0.110350150090086,0.912533994583376,0.967261318692652,"NO",NA
"RPA1",0.135486754050171,0.306959627455956,56.999999999106,0.441382976559716,0.660605618923785,0.85708221313839,"NO",NA
"RPN1",0.337861651275281,0.248508520898918,39.1533210568278,1.35955761216215,0.181748798109228,0.501994317178718,"NO",NA
"RPS2",0.208725803278177,0.175073689615156,52.4122426591555,1.19221685301198,0.238546268990632,0.558067894022065,"NO",NA
"RPS27A",0.352721448439334,0.171672666441867,52.520882668933,2.05461624002197,0.0449064116097104,0.237318630723583,"NO",NA
"CLIP1",-0.00828329779943941,0.21547583653105,56.9999999983398,-0.0384418871869459,0.969469688974457,0.99093785949087,"NO",NA
"RXRA",-0.419419079200125,0.256464891920908,23.7553749137069,-1.6353859433106,0.115151172529768,0.39655139804563,"NO",NA
"RYK",-0.473079815638011,0.226203579108443,56.9999999991434,-2.09138961241288,0.0409607549878157,0.22655187763689,"NO",NA
"SORT1",-1.36079087990896,0.296997873114342,42.7264628141174,-4.58182028591518,3.97227047137917e-05,0.00345461427185499,"DOWN","SORT1"
"S100A4",0.764964993895304,0.332141315389006,53.583504827466,2.30313110249284,0.0251810389565966,0.174420875402267,"NO",NA
"S100A9",-0.0307400992853525,0.461097107444248,44.7572638890311,-0.0666673002043704,0.947143486286125,0.984332162625509,"NO",NA
"S100A10",0.659316123081786,0.306161680254613,56.9199868560041,2.15349002048029,0.0355296365883284,0.208501072032009,"NO",NA
"SAT1",0.188384371832664,0.311353736938748,56.8805761402919,0.605049336118052,0.547552595143141,0.791082325532134,"NO",NA
"ATXN2",0.0885056836316519,0.278371765610733,56.9999999990378,0.317940590840724,0.751691908074467,0.899932049980038,"NO",NA
"SDC1",0.101977815896726,0.341670431152412,49.2671363207485,0.298468367756517,0.766600965973035,0.907373086786701,"NO",NA
"SDC4",-0.974830419122855,0.382698592943693,55.4877367872152,-2.54725373204151,0.0136581476588015,0.119226068116436,"NO",NA
"SDHB",0.047543656183791,0.254719048972023,43.7296881136089,0.186651357154733,0.852797240967638,0.943616720731373,"NO",NA
"SDHD",0.657823529282799,0.312222676204583,31.8205746658581,2.10690503738992,0.043100926724733,0.231292828133998,"NO",NA
"SELENOW",-0.780725097807993,0.229814872559123,56.7506176213087,-3.39719135282309,0.00125002261775148,0.026886513387905,"NO",NA
"SRSF2",0.115949707492018,0.158359156705553,55.9874409770155,0.732194524801685,0.467103969828718,0.740527387352877,"NO",NA
"SGTA",-0.323477211840744,0.24883163941577,56.999999999035,-1.29998424878859,0.198838837907732,0.52276295244552,"NO",NA
"SH3BGRL",-0.246061225747837,0.309224562154821,54.6334884335494,-0.795736354295944,0.429629202002637,0.716790011501963,"NO",NA
"SH3BP2",0.1690083654659,0.213314271080657,43.7424351148003,0.792297508318119,0.43246327005885,0.718052783753948,"NO",NA
"ITSN1",-1.18157461618494,0.26790332412666,49.95908717236,-4.41045149416029,5.49376389051197e-05,0.00412333319946782,"DOWN","ITSN1"
"SIAH1",0.374884042458313,0.263619321295796,56.9999999999093,1.42206588127003,0.160456317071893,0.468624819422655,"NO",NA
"ST6GAL1",0.920150640159425,0.374691738054588,34.2061902611418,2.45575374823282,0.0192919893558629,0.147010861864775,"NO",NA
"ST3GAL1",-0.653321531227461,0.281899791359103,33.7810007090545,-2.31756656533035,0.0266665876336899,0.179374486718462,"NO",NA
"SKI",0.375151987201138,0.315720791107379,51.5594705692442,1.18823972879742,0.240183607081854,0.55990894981635,"NO",NA
"SLC1A4",0.447388365131089,0.350966316892373,50.8137711102017,1.27473305442096,0.208202076276227,0.530083260184689,"NO",NA
"SLC2A5",0.0729913599868891,0.206283853230269,54.7359253570249,0.353839424869628,0.724818601134591,0.88743712080814,"NO",NA
"SLC9A1",-0.631959433754084,0.286743255297188,46.2094093139281,-2.2039208318923,0.0325501275177847,0.199935144248814,"NO",NA
"SMARCA4",-0.297584677691854,0.242556052600711,53.6184514266518,-1.22686972557939,0.225231624983694,0.544831820435169,"NO",NA
"SMARCB1",0.00124505446605334,0.25791483448866,26.7323315821688,0.00482738601880648,0.996184163340934,0.999026360898805,"NO",NA
"SMARCC1",0.0619306603070063,0.255827042799122,37.8512368302202,0.242080194608804,0.810024861667207,0.92808996592945,"NO",NA
"SMARCE1",0.14087476070745,0.246684618521241,56.9999999983159,0.571072333378258,0.570195445286404,0.805282211401126,"NO",NA
"SNAPC4",-0.167444191549175,0.279051155174169,57.0000000006423,-0.600048372652911,0.550852188326807,0.793151223478075,"NO",NA
"FSCN1",0.585969331850086,0.370171262460181,46.2970970057332,1.58296818601125,0.120236877426218,0.406151573007552,"NO",NA
"SNRPA1",0.200936508941684,0.228656162921372,33.551671744764,0.878771454809988,0.385775522389711,0.683958351612278,"NO",NA
"SNRPC",-0.0112846291059075,0.180388592651416,30.0423519781757,-0.0625573321463516,0.950533369649627,0.985022839925064,"NO",NA
"SNRPF",0.241252982097997,0.326335020050284,54.2481582614733,0.739280087257639,0.462923975882214,0.738602348240726,"NO",NA
"SNX2",-0.161078177544548,0.230952144482396,56.9999999991866,-0.697452616885424,0.488354775176468,0.752868827572275,"NO",NA
"SOAT1",0.520936401734218,0.381360120413706,47.5445813796712,1.36599600705259,0.17836718843206,0.496582228363445,"NO",NA
"SORD",-0.931169503092402,0.381674298193418,53.5580804324795,-2.43969664056478,0.0180424069939037,0.142646966694947,"NO",NA
"SORL1",-0.00776951123135483,0.272266343774867,51.3342718693362,-0.028536436504173,0.97734496094492,0.994059622620557,"NO",NA
"SP1",-0.116571745794073,0.231540342484588,56.9999999993261,-0.503461921767835,0.616579739880963,0.834136467603677,"NO",NA
"SP2",-0.0925203144630048,0.230846924740367,56.9999999996379,-0.400786428353171,0.690075764674961,0.86997816720067,"NO",NA
"SP3",0.216483971713991,0.233825398366361,56.999999999921,0.925836000821439,0.358434642417028,0.663195228211097,"NO",NA
"SP100",0.599179035989106,0.307991495712801,47.0768180860239,1.94544019665996,0.0577071218538762,0.274462668346769,"NO",NA
"UAP1",-0.422393054524456,0.29014586685885,56.9999999995792,-1.45579552484179,0.150935222885407,0.453136485583092,"NO",NA
"SPI1",0.046023018415948,0.327527291932323,41.6080876360068,0.140516590676839,0.888929909176638,0.957805398645823,"NO",NA
"SPR",-0.126937824942436,0.304824191105715,30.391116339177,-0.416429629426664,0.680022096628028,0.865870571095739,"NO",NA
"SPTAN1",0.0555115339413119,0.221690376359266,27.8826560611569,0.250401189501124,0.804113017472237,0.925380219014994,"NO",NA
"SRI",0.337581468083775,0.240255036083623,55.5631082116319,1.40509632425052,0.165559169732921,0.477169221970897,"NO",NA
"SRF",-0.00546435421234193,0.221957810671366,46.6116472048986,-0.024618886786699,0.980464050766815,0.995035616805664,"NO",NA
"SRPK1",0.39226001056619,0.291942396940121,43.2734736308781,1.34362125774642,0.186074372668113,0.507338410491021,"NO",NA
"SSB",-0.119106082089102,0.278509679547451,56.9999999989974,-0.427655090058762,0.67051364302956,0.861121332031758,"NO",NA
"SSBP1",-0.115237405337472,0.284290080369465,56.999999999233,-0.405351481795316,0.686736627134228,0.868967662833357,"NO",NA
"SSRP1",-0.243995895005359,0.27248012869203,32.431636917184,-0.895463079001752,0.377137965927829,0.6770857405743,"NO",NA
"STAT3",0.273473492644177,0.254878240968548,56.8452655905962,1.07295739175289,0.287824098849567,0.607468504467171,"NO",NA
"STAT6",-0.0124435658273431,0.288222428149275,32.077214070755,-0.0431734820473387,0.965830877582915,0.989512246789596,"NO",NA
"STIM1",0.0662161931586589,0.240333587904256,56.9999999992041,0.275517848903575,0.783914778260245,0.915207558083929,"NO",NA
"NEK4",0.46057247492982,0.211266353900254,42.5722996391442,2.18005596455398,0.0348308474018551,0.207432840124743,"NO",NA
"RPS6KB1",0.0478619949804385,0.320270924584662,12.9037546598518,0.149442210661201,0.883515135467986,0.956374773832721,"NO",NA
"SUPT6H",0.132956159441511,0.25517400155988,31.5012468277228,0.52104116653244,0.605981849521858,0.828385834289132,"NO",NA
"SURF1",0.223105174728806,0.289773402410632,42.4064166540553,0.769929789527917,0.44560950473678,0.728445674525046,"NO",NA
"SYP",0.293847074220383,0.348893147081122,56.1461517943042,0.842226557554195,0.40323451060556,0.696487962054586,"NO",NA
"TAF2",-0.562449519507838,0.222225584240307,56.9999999988404,-2.5309845463141,0.0141585840687857,0.121973085083139,"NO",NA
"TAL1",0.391352944000685,0.222872231835707,43.5268313515032,1.75595201240312,0.0861315261444183,0.342961214931154,"NO",NA
"TAPBP",1.03319993831211,0.307894864799723,43.1691034529134,3.35569071275087,0.00165906896280976,0.0315401029218107,"UP","TAPBP"
"TCEA2",-0.481168300657818,0.306012379479715,46.3520883943131,-1.57238181499685,0.122663889845967,0.409272772958615,"NO",NA
"TCEA3",-1.31273962701637,0.309220191935399,40.7882796340899,-4.24532311036989,0.000122773994073584,0.00664285323411535,"DOWN","TCEA3"
"ELOA",-0.596257504923317,0.221230955181595,56.9999999998955,-2.69518117134144,0.00922910002337053,0.0943399981866551,"NO",NA
"TCF3",-0.00247492700575998,0.296301524358216,50.1079446228913,-0.00835273126292763,0.993368729118653,0.999026360898805,"NO",NA
"NFE2L1",0.147886231634535,0.273747418977543,47.5027398475075,0.540228770692691,0.591563230179589,0.819744058944518,"NO",NA
"TCF12",-0.0237202573844054,0.299121872011819,46.778902561643,-0.0792996420651853,0.937132558658739,0.977823136334266,"NO",NA
"TDG",0.047214822784261,0.32349717418488,37.9747096763143,0.145951268054285,0.884731868179615,0.956481039020542,"NO",NA
"TMBIM6",-0.0168882490590015,0.182932829103398,54.9705669764565,-0.0923194001961007,0.926779905389029,0.973584131715848,"NO",NA
"TERF1",-0.0746714959427519,0.28068443167675,39.5352634512653,-0.266033621803247,0.791595830609413,0.918069880613533,"NO",NA
"TFAP2A",-1.21803730070197,0.450433061857885,41.7306260739584,-2.70414719487502,0.00986677166781908,0.0967084829480872,"NO",NA
"TFAP2C",-1.03489137121554,0.32672605103345,43.7908383758477,-3.16745900102587,0.00280102315227594,0.0447428742020987,"DOWN","TFAP2C"
"TFF3",-0.907648008727283,0.626135632701813,46.9011472404851,-1.44960286768975,0.153823587320813,0.458541585925317,"NO",NA
"TFRC",-0.168829599913564,0.259151377454881,56.9999999990592,-0.651470972570682,0.517360622602626,0.770905317171549,"NO",NA
"TGFB3",0.227798999831204,0.334739575638133,55.1749439913377,0.680526045947624,0.499017332778336,0.760321458924501,"NO",NA
"THBS2",0.720155008330735,0.433692848423822,55.5309846700748,1.66051852353113,0.102447125499916,0.372961993763482,"NO",NA
"TIAL1",-0.129377019568401,0.209482226602434,34.522378948551,-0.61760380184396,0.540889394069697,0.78670904967026,"NO",NA
"TIMP1",0.612624978683315,0.482166110920694,45.409583420423,1.2705683058345,0.210353448641507,0.530729569217666,"NO",NA
"TIMP2",0.294026865929474,0.277182519532888,55.9454804944646,1.06076987259143,0.293352567820086,0.612296654890001,"NO",NA
"TJP1",-0.692474087975424,0.198864393611487,33.2840740911042,-3.48214215425754,0.00141262750935015,0.0286339992219556,"NO",NA
"TK1",-0.51846558409022,0.30713992200034,56.0840170549234,-1.68804361449843,0.0969568911288056,0.363730391417429,"NO",NA
"SEC62",0.385514043597517,0.244013552983139,40.034015716903,1.57988783362437,0.122002247610773,0.407591655280136,"NO",NA
"TSPAN6",-0.63638472824332,0.344401475919191,56.7528852717408,-1.8477990738711,0.0698450784006056,0.306144947645535,"NO",NA
"TRAPPC10",-0.0109964989993644,0.249787526753461,44.3568022158957,-0.0440234111858513,0.965083331210451,0.989512246789596,"NO",NA
"TOP1",0.543197290707693,0.269820173084592,50.9056427361776,2.01318264864279,0.0493978780832531,0.251067693894382,"NO",NA
"TPD52L1",-1.56514848636986,0.330574632668623,50.5066986580982,-4.73462973772343,1.81500698527969e-05,0.00221324386687586,"DOWN","TPD52L1"
"TPD52L2",-0.126727850790785,0.273312428549743,47.1967157508196,-0.463673940710384,0.645012763035873,0.848799402724371,"NO",NA
"TPM2",-0.243425426617216,0.337155906054793,40.4824199601037,-0.721996626028717,0.474446591043027,0.745589607623565,"NO",NA
